SSerial,Rsex,Rage,MeatEnv,MeatHlth,MeatWelf,livcost1,Country,MeatHab,REconAct,REarnD
350647.0,2,61.0,1,1,3,1,3,1,0,0
352019.0,2,68.0,5,5,5,5,3,1,0,0
350871.0,2,54.0,4,4,4,4,1,1,1,10
351244.0,2,52.0,3,4,4,4,1,1,0,0
350193.0,1,84.0,3,3,3,5,1,1,0,0
351752.0,2,51.0,3,4,4,5,1,1,1,9
351867.0,2,59.0,3,4,4,5,1,1,0,0
352797.0,1,46.0,3,4,4,5,1,1,1,8
350081.0,1,70.0,3,2,2,4,1,1,0,0
351638.0,2,39.0,3,4,2,5,1,1,1,10
350509.0,2,58.0,3,4,2,5,1,1,1,5
352493.0,1,82.0,3,3,3,5,1,1,0,0
350830.0,2,18.0,4,4,4,5,1,1,0,0
351543.0,2,44.0,3,2,3,5,1,1,1,2
352774.0,1,57.0,4,4,4,5,1,1,1,6
352790.0,2,32.0,4,4,4,5,1,1,1,0
350099.0,2,38.0,4,4,4,5,1,1,0,0
352842.0,2,33.0,3,3,4,5,1,1,1,5
351513.0,1,34.0,4,4,2,5,1,1,1,6
352265.0,2,50.0,4,3,3,5,1,1,0,0
350439.0,2,33.0,3,3,4,5,1,1,1,5
350331.0,1,58.0,4,4,4,5,1,1,1,4
352153.0,2,42.0,3,3,3,5,1,1,1,4
352495.0,2,26.0,3,1,4,5,1,1,0,0
352622.0,1,48.0,4,4,3,4,1,1,1,7
352839.0,2,20.0,3,4,2,5,1,1,1,1
352455.0,1,41.0,2,2,2,5,1,1,1,7
351687.0,2,66.0,3,3,3,2,1,1,1,0
350476.0,1,68.0,2,2,2,3,1,1,0,0
351456.0,1,34.0,3,2,2,4,1,1,1,8
352605.0,2,70.0,2,3,2,5,1,1,0,0
351630.0,2,65.0,4,2,2,4,1,1,0,0
351576.0,2,60.0,4,5,3,5,1,1,0,0
351453.0,1,74.0,3,2,3,5,1,1,1,5
351684.0,1,46.0,2,2,4,5,1,1,1,7
350399.0,1,43.0,3,4,3,5,1,1,0,0
352175.0,1,76.0,2,2,2,4,1,1,0,0
350271.0,2,63.0,3,4,4,4,1,1,0,0
351054.0,2,45.0,3,3,2,5,1,1,0,0
352386.0,1,62.0,1,1,4,4,1,1,0,0
350072.0,2,31.0,2,2,2,5,1,1,0,0
350187.0,2,34.0,4,4,3,5,1,1,0,0
352527.0,2,44.0,4,4,4,5,1,1,1,8
351171.0,1,77.0,2,2,2,5,1,1,0,0
351182.0,2,75.0,4,5,3,2,1,0,0,0
350780.0,1,46.0,3,3,4,5,1,1,1,6
350884.0,1,48.0,4,4,3,4,1,1,1,3
351940.0,2,73.0,5,5,5,5,1,1,0,0
352029.0,2,54.0,2,2,2,5,1,1,1,3
352630.0,2,61.0,3,4,4,4,1,1,1,2
352851.0,1,52.0,3,3,4,5,1,1,1,6
350722.0,2,83.0,2,2,2,5,1,1,0,0
352326.0,2,38.0,4,2,4,2,1,1,0,0
352370.0,2,39.0,2,2,2,5,1,1,0,0
352342.0,1,31.0,3,3,3,5,1,1,1,6
352070.0,2,64.0,3,4,3,5,1,1,0,0
352041.0,1,76.0,3,4,3,5,1,1,0,0
351622.0,2,66.0,5,4,5,5,1,1,0,0
352784.0,2,68.0,2,2,2,5,1,1,0,0
352638.0,2,68.0,2,2,2,5,1,1,1,4
352810.0,2,34.0,3,3,2,5,1,1,0,0
350628.0,2,62.0,3,3,3,2,1,1,0,0
351772.0,1,73.0,2,2,2,5,1,1,0,0
351255.0,2,40.0,3,3,4,5,1,1,1,1
351276.0,1,48.0,3,4,4,5,1,1,1,9
350352.0,1,31.0,3,3,3,5,1,1,0,0
350401.0,1,64.0,4,4,4,5,1,1,0,0
350605.0,1,76.0,3,3,4,5,1,1,0,0
352770.0,1,34.0,2,2,2,4,1,1,1,10
351866.0,2,30.0,3,3,4,4,1,1,1,8
350771.0,2,77.0,4,3,4,4,1,1,0,0
350844.0,1,28.0,3,3,5,5,1,0,1,0
351551.0,1,64.0,4,5,4,5,1,1,0,0
352478.0,2,37.0,2,3,2,5,1,1,1,2
350321.0,2,57.0,4,4,0,5,1,1,0,0
351375.0,1,55.0,2,2,4,5,1,1,1,2
352434.0,2,37.0,5,5,5,5,1,1,1,10
351650.0,2,58.0,4,4,5,5,1,1,1,7
350423.0,2,47.0,4,4,3,5,1,1,1,5
352155.0,1,67.0,3,4,4,5,1,1,0,0
350477.0,1,27.0,3,4,4,5,1,0,1,4
350406.0,1,34.0,3,3,3,5,1,1,1,0
352472.0,1,37.0,5,2,5,5,1,1,1,10
351450.0,2,27.0,4,2,2,4,1,1,1,9
352874.0,2,76.0,3,4,3,5,1,1,0,0
351245.0,2,33.0,3,4,5,5,1,1,1,8
352072.0,2,54.0,4,4,4,5,1,1,0,0
351356.0,2,60.0,3,2,3,5,1,1,1,4
351087.0,1,39.0,4,3,4,4,1,0,1,10
350278.0,1,46.0,3,5,5,4,1,1,1,9
350346.0,1,49.0,1,1,3,5,1,1,1,8
350742.0,1,32.0,4,5,4,5,1,1,1,7
352760.0,2,27.0,4,4,4,5,1,0,1,9
352173.0,2,28.0,4,2,2,5,1,1,0,0
352574.0,1,18.0,3,3,4,5,1,1,0,0
350191.0,2,66.0,3,5,5,5,1,0,0,0
352719.0,2,35.0,4,2,0,5,1,1,0,0
351350.0,2,60.0,2,5,5,5,1,1,0,0
352083.0,2,64.0,3,3,2,5,1,1,0,0
350232.0,2,41.0,5,5,5,5,1,1,1,4
352517.0,2,35.0,4,4,2,4,1,1,0,0
350948.0,2,33.0,4,4,0,5,1,1,0,0
350227.0,1,35.0,1,3,1,4,1,1,1,10
352016.0,1,39.0,4,4,4,5,1,1,1,0
350056.0,2,42.0,2,3,3,5,1,1,1,2
350301.0,1,39.0,4,4,5,5,1,1,1,0
352045.0,2,54.0,3,5,5,5,1,1,1,0
350474.0,1,23.0,5,2,5,4,1,1,1,0
351039.0,2,49.0,3,4,3,4,1,1,1,10
352619.0,2,48.0,4,5,5,4,1,1,1,0
352740.0,2,47.0,3,3,4,5,1,1,1,5
351710.0,1,73.0,2,2,3,5,1,1,0,0
352534.0,1,66.0,4,4,4,5,1,1,0,0
352309.0,1,21.0,5,2,4,5,1,1,1,0
352233.0,2,67.0,4,4,4,5,1,1,0,0
352264.0,1,30.0,4,4,2,5,1,1,1,4
352150.0,2,74.0,3,4,3,5,1,1,0,0
350014.0,2,40.0,4,2,2,5,1,1,1,5
351277.0,2,73.0,3,3,4,5,1,1,0,0
350154.0,1,75.0,4,5,4,5,1,1,0,0
350250.0,1,19.0,4,3,5,5,1,1,0,0
351149.0,1,45.0,4,4,3,5,1,1,0,0
350561.0,1,78.0,3,2,3,4,1,1,0,0
350696.0,2,65.0,3,3,3,5,1,1,0,0
351629.0,2,64.0,3,5,4,5,1,0,0,0
352720.0,2,37.0,2,2,4,5,1,1,1,8
350219.0,1,31.0,5,3,4,5,1,1,1,10
352755.0,2,45.0,3,4,4,5,1,1,1,1
350797.0,1,49.0,4,3,5,4,1,1,1,8
351899.0,1,56.0,5,5,5,4,1,1,1,8
351032.0,1,28.0,4,4,4,5,1,1,1,6
352654.0,1,49.0,5,2,5,5,1,1,0,0
351237.0,2,46.0,3,3,3,5,1,1,0,0
352323.0,1,41.0,5,2,4,5,1,1,1,7
350677.0,1,36.0,5,5,5,5,1,1,1,0
351771.0,2,51.0,2,2,4,5,1,1,0,0
351688.0,1,24.0,4,2,4,3,1,1,0,0
352154.0,1,42.0,2,2,2,5,1,1,1,10
350398.0,1,54.0,3,3,3,5,1,1,1,4
350175.0,2,53.0,3,4,3,5,1,1,1,2
352669.0,2,63.0,1,1,1,4,1,1,0,0
352192.0,2,51.0,2,2,2,5,1,1,1,7
351405.0,2,40.0,3,2,4,5,1,1,1,1
351318.0,2,48.0,4,4,4,5,1,1,1,1
352359.0,1,53.0,3,3,3,4,1,1,1,9
350709.0,2,38.0,2,2,2,5,1,1,1,2
350854.0,1,31.0,3,3,4,4,1,1,1,7
352425.0,1,59.0,3,3,4,5,1,1,1,10
351764.0,1,25.0,1,1,1,5,1,1,1,3
352782.0,1,35.0,4,4,4,5,1,1,1,6
350740.0,1,55.0,2,2,2,5,1,1,0,0
351888.0,2,65.0,3,2,4,5,1,1,0,0
350667.0,1,43.0,3,3,3,5,1,1,0,0
352819.0,2,41.0,4,4,4,5,1,1,0,0
352330.0,2,41.0,3,3,3,5,1,1,1,5
350383.0,2,39.0,2,2,4,5,1,1,0,0
351164.0,2,71.0,3,3,3,5,1,1,0,0
352841.0,2,85.0,2,2,4,5,1,1,0,0
350323.0,1,44.0,4,3,3,5,1,1,1,2
351236.0,1,61.0,2,2,2,5,1,1,1,3
352867.0,1,52.0,5,2,2,5,1,1,1,4
352614.0,2,37.0,4,3,3,5,1,1,1,2
350208.0,1,62.0,2,2,2,5,1,1,1,5
352334.0,2,75.0,3,4,3,5,1,1,0,0
351671.0,2,69.0,4,4,4,5,1,1,0,0
350335.0,2,60.0,3,2,4,5,1,1,1,3
350954.0,1,59.0,2,4,4,5,1,1,0,0
351038.0,1,61.0,4,3,4,5,1,1,1,6
351016.0,2,68.0,4,4,3,2,1,1,0,0
350437.0,2,62.0,3,2,4,5,1,1,0,0
351767.0,1,43.0,3,3,3,5,1,1,0,0
350586.0,2,53.0,2,3,5,5,1,1,1,2
351741.0,1,50.0,2,2,2,5,1,1,0,0
352530.0,2,67.0,3,3,4,5,1,1,0,0
350502.0,1,58.0,4,4,4,5,1,1,1,4
351797.0,2,70.0,2,2,2,5,1,1,0,0
350726.0,1,76.0,2,3,1,4,1,1,0,0
350867.0,1,51.0,4,4,5,5,1,1,1,3
352411.0,2,89.0,3,3,3,5,1,0,0,0
350600.0,1,85.0,3,2,3,5,1,1,0,0
352673.0,1,24.0,2,4,2,4,1,1,1,0
351070.0,2,23.0,2,2,4,5,1,1,1,6
352422.0,2,52.0,1,3,2,5,1,1,1,8
351522.0,1,41.0,2,1,3,4,1,1,1,8
350209.0,2,60.0,3,2,3,5,1,1,1,5
350634.0,2,86.0,5,2,4,5,1,1,0,0
352750.0,1,46.0,4,4,5,5,1,1,0,0
350940.0,2,61.0,3,2,2,4,1,1,0,0
352642.0,1,60.0,3,3,4,5,1,1,0,0
350781.0,2,65.0,2,4,2,5,1,1,0,0
351737.0,1,65.0,4,2,2,5,1,1,0,0
351207.0,2,74.0,3,5,3,3,1,1,0,0
352762.0,1,59.0,2,4,2,5,1,1,1,3
352065.0,1,74.0,4,2,4,4,1,1,0,0
351225.0,2,46.0,3,4,2,4,1,1,1,3
351915.0,2,43.0,4,3,2,5,1,1,1,4
352529.0,2,75.0,2,4,2,4,1,1,0,0
351488.0,1,76.0,3,3,3,4,1,1,0,0
352385.0,1,57.0,4,4,4,4,1,0,1,3
351950.0,2,71.0,4,5,5,5,1,1,1,4
351312.0,2,63.0,2,4,2,5,1,1,1,5
350414.0,1,41.0,2,4,4,5,1,1,1,9
352158.0,1,37.0,2,2,3,5,1,1,1,6
352340.0,2,21.0,3,2,3,5,1,1,1,2
350212.0,2,37.0,3,3,2,4,1,1,1,5
351773.0,2,55.0,4,4,4,5,1,1,1,6
352039.0,1,20.0,1,1,5,4,1,1,1,4
351838.0,1,65.0,2,3,2,4,1,1,0,0
350931.0,2,69.0,2,2,2,5,1,1,0,0
350958.0,1,66.0,4,4,3,5,1,1,0,0
351632.0,2,73.0,3,3,4,5,1,1,0,0
350387.0,1,56.0,5,3,5,5,1,1,0,0
352599.0,2,62.0,4,4,5,5,1,1,1,1
350961.0,1,81.0,4,2,3,5,1,1,0,0
